,acousticness,album,artist,available_markets,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track,track_number,valence,y,featuring,remix,with,radio_edit,ost,link,Peak_Pos,WoC
883,0.0143,KMT,Drake,3,0.872,162638,0.623,0.0214,1,0.125,-6.984,1,0.0446,119.98299999999999,4,KMT,15,0.0872,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/KMT/,09,11
884,0.0736,Cold Water (feat. Justin Bieber & MØ),Major Lazer,41,0.608,185352,0.7979999999999999,0.0,6,0.156,-5.092,0,0.0432,92.943,4,Cold Water (feat. Justin Bieber & M?),1,0.488,1,True,False,False,False,False,http://www.officialcharts.com/search/singles/Cold%20Water/,01,32
885,0.914,Supermarket Flowers,Ed Sheeran,62,0.589,221107,0.242,0.0,6,0.0887,-10.517000000000001,1,0.0442,89.749,4,Supermarket Flowers,12,0.257,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Supermarket%20Flowers/,08,14
886,0.235,Madiba Riddim,Drake,3,0.8340000000000001,205163,0.527,0.00968,7,0.632,-10.4,1,0.193,105.86,4,Madiba Riddim,6,0.321,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Madiba%20Riddim/,31,05
887,0.222,Don't Leave,Snakehips,62,0.657,214693,0.703,0.0,1,0.256,-3.4019999999999997,1,0.0753,122.381,4,Don't Leave,1,0.344,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Don't%20Leave/,27,12
888,0.0592,In the Name of Love,Martin Garrix,1,0.49,195840,0.485,0.0,4,0.337,-6.237,0,0.0406,133.889,4,In the Name of Love,2,0.185,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/In%20the%20Name%20of%20Love/,09,30
889,0.0038299999999999996,Just Hold On,Steve Aoki,58,0.647,198774,0.932,1.5e-06,11,0.0574,-3.515,1,0.0824,114.991,4,Just Hold On,1,0.387,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Just%20Hold%20On/,02,15
890,0.162,Everybody,Logic,3,0.888,162347,0.934,0.0,1,0.0679,-5.968,1,0.091,110.00299999999999,4,Everybody,2,0.785,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Everybody/,0,0
891,0.0504,I Got You,Bebe Rexha,61,0.609,191812,0.887,4.76e-06,9,0.09,-4.749,0,0.0507,97.99,4,I Got You,1,0.303,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/I%20Got%20You/,91,03
892,0.44799999999999995,Barcelona,Ed Sheeran,62,0.747,191147,0.76,0.0,1,0.153,-4.294,1,0.187,99.975,4,Barcelona,13,0.682,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Barcelona/,12,13
893,0.0123,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,60,0.667,236002,0.83,0.0,0,0.191,-5.715,1,0.0749,113.03,4,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",1,0.716,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/CAN'T%20STOP%20THE%20FEELING!/,0,0
894,0.0192,Everyday,Ariana Grande,58,0.635,194840,0.738,0.0,7,0.15,-4.4239999999999995,0,0.0519,130.971,4,Everyday,9,0.41200000000000003,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Everyday/,0,0
895,0.096,History,Olivia Holt,59,0.76,203992,0.63,0.0,1,0.113,-6.752000000000001,1,0.0582,100.977,4,History,5,0.5,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/History/,0,0
896,0.0463,Sacrifices,Drake,3,0.903,307593,0.43200000000000005,0.0,8,0.111,-11.885,1,0.426,139.028,4,Sacrifices,12,0.557,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Sacrifices/,51,03
897,0.27,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",Anuel Aa,62,0.639,307910,0.8690000000000001,0.0,11,0.0802,-4.024,1,0.147,169.801,4,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",1,0.7659999999999999,1,True,True,False,False,False,http://www.officialcharts.com/search/singles/Sola/,0,0
898,0.0626,No Long Talk,Drake,3,0.919,149569,0.627,0.0,10,0.529,-6.763999999999999,0,0.23399999999999999,97.07600000000001,4,No Long Talk,2,0.531,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/No%20Long%20Talk/,17,05
899,0.0277,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,Pitbull,4,0.489,194942,0.9620000000000001,6.18e-06,0,0.128,-2.597,1,0.215,104.56299999999999,4,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,1,0.507,1,True,False,True,False,False,http://www.officialcharts.com/search/singles/Hey%20Ma/,0,0
900,0.0408,Side To Side,Ariana Grande,58,0.648,226160,0.738,0.0,6,0.292,-5.882999999999999,0,0.247,159.145,4,Side To Side,5,0.606,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Side%20To%20Side/,04,32
901,0.424,How Would You Feel (Paean),Ed Sheeran,62,0.617,280533,0.439,0.0,9,0.127,-5.63,1,0.0269,139.97899999999998,4,How Would You Feel (Paean),11,0.242,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/How%20Would%20You%20Feel/,02,12
902,0.0847,goosebumps,Travis Scott,62,0.841,243837,0.728,0.0,7,0.149,-3.37,1,0.0484,130.049,4,goosebumps,9,0.43,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/goosebumps/,90,03
903,0.0358,All Night (feat. Knox Fortune),Chance Rapper,62,0.7040000000000001,141542,0.777,0.0,2,0.151,-5.729,1,0.195,111.921,4,All Night (feat. Knox Fortune),10,0.413,1,True,False,False,False,False,http://www.officialcharts.com/search/singles/All%20Night/,0,0
904,0.0575,No Promises (feat. Demi Lovato),Cheat Codes,60,0.741,223504,0.667,0.0,10,0.106,-5.445,1,0.134,112.956,4,No Promises (feat. Demi Lovato),1,0.595,1,True,False,False,False,False,http://www.officialcharts.com/search/singles/No%20Promises/,18,22
905,0.547,Me Llamas (feat. Maluma) - Remix,Piso 21,62,0.76,210323,0.838,1.3e-06,7,0.0664,-3.8280000000000003,0,0.0529,93.05,4,Me Llamas (feat. Maluma) - Remix,1,0.74,1,True,True,False,False,False,http://www.officialcharts.com/search/singles/Me%20Llamas/,0,0
906,0.551,Safari,J Balvin,58,0.508,205600,0.687,3.41e-06,0,0.126,-4.361000000000001,1,0.326,180.044,4,Safari,3,0.565,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Safari/,0,0
907,0.0935,My Way,Calvin Harris,62,0.8190000000000001,219160,0.9129999999999999,3.72e-05,4,0.161,-3.0589999999999997,0,0.0427,119.98899999999999,4,My Way,1,0.523,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/My%20Way/,04,24
908,0.12300000000000001,Treat You Better,Shawn Mendes,1,0.624,187973,0.8029999999999999,0.0,10,0.114,-4.105,0,0.24600000000000002,166.018,4,Treat You Better,3,0.81,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Treat%20You%20Better/,06,38
909,0.499,4422,Drake,3,0.621,186293,0.247,0.0239,11,0.113,-12.290999999999999,0,0.0393,111.97399999999999,4,4422,8,0.214,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/4422/,39,04
910,0.16699999999999998,Ay Mi Dios,IAmChino,1,0.7609999999999999,252003,0.8290000000000001,0.0,0,0.18899999999999997,-3.2030000000000003,0,0.0681,92.03299999999999,4,Ay Mi Dios,1,0.82,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Ay%20Mi%20Dios/,0,0
911,0.11699999999999999,Nancy Mulligan,Ed Sheeran,62,0.68,179787,0.852,0.0,7,0.0866,-4.35,1,0.0349,101.993,4,Nancy Mulligan,15,0.858,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Nancy%20Mulligan/,13,10
912,0.0841,Heathens,Twenty One Pilots,62,0.732,195920,0.396,3.5799999999999996e-05,4,0.105,-9.347999999999999,0,0.0286,90.024,4,Heathens,1,0.547,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Heathens/,05,36
913,0.21,Bad Things (with Camila Cabello),Machine Gun Kelly,3,0.675,239293,0.69,0.0,2,0.287,-4.761,1,0.132,137.817,4,Bad Things (with Camila Cabello),10,0.27699999999999997,1,False,False,True,False,False,http://www.officialcharts.com/search/singles/Bad%20Things/,16,12
914,0.0353,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,59,0.6629999999999999,197933,0.713,7.68e-06,7,0.0843,-6.647,0,0.11199999999999999,101.965,4,I Took A Pill In Ibiza - Seeb Remix,13,0.684,1,False,True,False,False,False,http://www.officialcharts.com/search/singles/I%20Took%20A%20Pill%20In%20Ibiza%20-%20Seeb%20Remix/,0,0
915,0.19899999999999998,Redbone,Childish Gambino,3,0.743,326933,0.359,0.00611,1,0.13699999999999998,-10.401,1,0.0794,160.083,4,Redbone,6,0.588,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Redbone/,51,17
916,0.0043100000000000005,Vente Pa' Ca,Ricky Martin,62,0.6629999999999999,259196,0.92,1.6899999999999997e-05,11,0.10099999999999999,-4.07,0,0.226,99.935,4,Vente Pa' Ca,1,0.521,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Vente%20Pa'%20Ca/,0,0
917,0.0837,Rolex,Ayo & Teo,62,0.804,238587,0.8859999999999999,0.0,1,0.266,-2.512,1,0.04,144.946,4,Rolex,1,0.8059999999999999,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Rolex/,0,0
918,0.13,Black Beatles,Rae Sremmurd,3,0.794,291893,0.6459999999999999,0.0,0,0.14,-6.235,1,0.0614,145.931,4,Black Beatles,5,0.331,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Black%20Beatles/,02,16
919,0.13699999999999998,Mercy,Shawn Mendes,1,0.469,208733,0.68,0.0,11,0.11,-4.921,0,0.11699999999999999,147.734,4,Mercy,2,0.355,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Mercy/,15,28
920,0.755,Jorja Interlude,Drake,3,0.7190000000000001,107673,0.354,0.00969,11,0.349,-10.460999999999999,1,0.10400000000000001,123.152,4,Jorja Interlude,4,0.198,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Jorja%20Interlude/,42,04
921,0.00464,Good Life (with G-Eazy & Kehlani),G-Eazy,4,0.565,225526,0.7709999999999999,0.0,1,0.0568,-5.22,1,0.212,168.385,4,Good Life (with G-Eazy & Kehlani),1,0.551,1,False,False,True,False,False,http://www.officialcharts.com/search/singles/Good%20Life/,53,08
922,0.607,Photograph,Ed Sheeran,2,0.614,258987,0.379,0.00046399999999999995,4,0.0986,-10.48,1,0.0476,107.98899999999999,4,Photograph,6,0.198,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Photograph/,15,92
923,0.39299999999999996,Human,Rag'n'Bone Man,62,0.602,200187,0.7070000000000001,0.0,11,0.165,-4.0969999999999995,1,0.302,75.09,4,Human,1,0.539,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Human/,02,50
924,0.621,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,1,0.728,217707,0.563,0.0,1,0.179,-8.052999999999999,0,0.134,100.01700000000001,4,We Don't Talk Anymore (feat. Selena Gomez),5,0.35,1,True,False,False,False,False,http://www.officialcharts.com/search/singles/We%20Don't%20Talk%20Anymore/,14,25
925,0.7190000000000001,Hearts Don't Break Around Here,Ed Sheeran,62,0.604,248413,0.366,0.0,7,0.162,-7.881,1,0.0267,105.177,3,Hearts Don't Break Around Here,9,0.18100000000000002,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Hearts%20Don't%20Break%20Around%20Here/,15,08
926,0.23399999999999999,Do Not Disturb,Drake,3,0.787,283551,0.69,0.0,7,0.11199999999999999,-6.206,0,0.40399999999999997,171.02900000000002,4,Do Not Disturb,22,0.455,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Do%20Not%20Disturb/,61,03
927,0.11199999999999999,Shed a Light,Robin Schulz,62,0.483,191379,0.787,0.0,8,0.257,-5.244,1,0.102,122.05799999999999,4,Shed a Light,1,0.556,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Shed%20a%20Light/,0,0
928,0.00257,At My Best (feat. Hailee Steinfeld),Machine Gun Kelly,3,0.537,199973,0.779,0.000129,7,0.209,-6.638,0,0.2,169.90900000000002,4,At My Best (feat. Hailee Steinfeld),4,0.226,1,True,False,False,False,False,http://www.officialcharts.com/search/singles/At%20My%20Best/,0,0
929,0.11699999999999999,Be The One,Dua Lipa,57,0.6609999999999999,202915,0.6509999999999999,1.32e-05,7,0.055999999999999994,-3.7710000000000004,0,0.0499,87.46,4,Be The One,4,0.368,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Be%20The%20One/,09,25
930,0.0541,Moves,Big Sean,3,0.789,142907,0.53,0.0,2,0.16399999999999998,-6.2,1,0.293,75.515,4,Moves,6,0.381,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Moves/,0,0
931,0.0462,Stressed Out,Twenty One Pilots,61,0.7340000000000001,202333,0.637,2.2899999999999998e-05,4,0.0602,-5.6770000000000005,0,0.141,169.977,4,Stressed Out,2,0.638,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Stressed%20Out/,12,47
932,0.474,Thinking Out Loud,Ed Sheeran,2,0.7809999999999999,281560,0.445,0.0,2,0.184,-6.061,1,0.0295,78.998,4,Thinking Out Loud,11,0.584,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Thinking%20Out%20Loud/,01,118
933,0.0472,Cheap Thrills,Sia,53,0.628,211667,0.698,0.00143,6,0.0907,-5.608,0,0.105,89.976,4,Cheap Thrills,6,0.73,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Cheap%20Thrills/,02,66
934,0.265,Skin,Rag'n'Bone Man,62,0.565,239627,0.745,0.0,0,0.147,-7.733,1,0.31,170.65400000000002,4,Skin,3,0.35600000000000004,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Skin/,13,32
935,0.303,Caroline,Amin?,0,0.945,209747,0.39399999999999996,0.0,10,0.131,-8.571,1,0.49200000000000005,120.05799999999999,4,Caroline,1,0.718,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Caroline/,0,0
936,0.0294,Scars To Your Beautiful,Alessia Cara,3,0.591,230227,0.741,0.0,0,0.11,-5.751,1,0.139,97.04799999999999,4,Scars To Your Beautiful,10,0.439,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Scars%20To%20Your%20Beautiful/,55,13
937,0.127,Sooner Or Later,Aaron Carter,62,0.737,212564,0.7290000000000001,2.1600000000000003e-05,5,0.077,-6.817,0,0.0354,111.93700000000001,4,Sooner Or Later,3,0.431,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Sooner%20Or%20Later/,0,0
938,0.09699999999999999,All We Know,Chainsmokers,62,0.662,194080,0.586,0.0027199999999999998,0,0.115,-8.821,1,0.0307,90.0,4,All We Know,1,0.324,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/All%20We%20Know/,24,17
939,0.0291,Faded,Alan Walker,62,0.589,212627,0.6509999999999999,3.2e-06,6,0.111,-5.0969999999999995,1,0.0306,90.01100000000001,4,Faded,1,0.161,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Faded/,07,42
940,0.23600000000000002,Broccoli (feat. Lil Yachty),DRAM,61,0.8859999999999999,225205,0.525,0.0,8,0.057,-7.39,1,0.131,145.99,4,Broccoli (feat. Lil Yachty),7,0.708,1,True,False,False,False,False,http://www.officialcharts.com/search/singles/Broccoli/,93,07
941,0.835,Love Yourself,Justin Bieber,56,0.609,233720,0.37799999999999995,0.0,4,0.28,-9.828,1,0.43799999999999994,100.41799999999999,4,Love Yourself,5,0.529,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Love%20Yourself/,01,64
942,0.00835,Ride,Twenty One Pilots,61,0.645,214507,0.713,0.0,6,0.113,-5.355,1,0.0393,74.98899999999999,4,Ride,3,0.58,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Ride/,47,22
943,0.19899999999999998,This Is What You Came For,Calvin Harris,62,0.63,222160,0.9279999999999999,0.124,9,0.14800000000000002,-2.787,0,0.0331,123.963,4,This Is What You Came For,1,0.46,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/This%20Is%20What%20You%20Came%20For/,02,43
944,0.684,Down,Marian Hill,59,0.593,197773,0.36200000000000004,0.00294,0,0.125,-14.700999999999999,0,0.273,169.998,4,Down,1,0.0549,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Down/,0,0
945,0.086,Eraser,Ed Sheeran,62,0.64,227427,0.812,0.0,8,0.0509,-5.647,0,0.0834,86.01299999999999,4,Eraser,1,0.914,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Eraser/,14,08
946,0.256,Vacaciones,Wisin,62,0.772,238800,0.909,0.0,6,0.255,-3.225,0,0.166,96.031,4,Vacaciones,1,0.679,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Vacaciones/,0,0
947,0.7290000000000001,Sunset Lover,Petit Biscuit,62,0.7829999999999999,237793,0.467,0.809,6,0.109,-9.474,1,0.0503,90.838,4,Sunset Lover,1,0.23600000000000002,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Sunset%20Lover/,0,0
948,0.42100000000000004,The Other,Lauv,62,0.38,189333,0.5529999999999999,2.63e-06,7,0.0788,-6.621,1,0.0653,179.62900000000002,4,The Other,1,0.381,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/The%20Other/,0,0
949,0.10300000000000001,Work from Home,Fifth Harmony,60,0.8029999999999999,214480,0.585,3.94e-06,8,0.0644,-5.861000000000001,1,0.0432,105.01700000000001,4,Work from Home,2,0.588,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Work%20from%20Home/,02,37
950,0.0754,Ice Melts,Drake,3,0.813,250770,0.5579999999999999,0.0,9,0.385,-7.559,1,0.337,124.949,4,Ice Melts,21,0.602,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Ice%20Melts/,65,02
951,0.18600000000000003,Alone,Alan Walker,62,0.6759999999999999,161200,0.929,0.000405,10,0.121,-3.194,1,0.0458,97.01899999999999,4,Alone,1,0.151,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Alone/,0,0
952,0.0897,Alguien Robo,Sebastian Yatra,59,0.745,223613,0.9209999999999999,0.0,0,0.17800000000000002,-2.674,1,0.08199999999999999,92.973,4,Alguien Robo,1,0.645,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Alguien%20Robo/,0,0
953,0.37200000000000005,Perfect Strangers,Jonas Blue,59,0.742,196613,0.8190000000000001,0.0,1,0.27699999999999997,-5.307,1,0.0487,117.986,4,Perfect Strangers,1,0.6970000000000001,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Perfect%20Strangers/,02,37
954,0.0189,Water Under the Bridge,Adele,18,0.596,240427,0.838,1.5399999999999998e-05,5,0.10800000000000001,-6.52,0,0.0704,94.98200000000001,4,Water Under the Bridge,6,0.479,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Water%20Under%20the%20Bridge/,39,17
955,0.125,Te Quiero Pa´Mi,Don Omar,59,0.7609999999999999,211627,0.82,2.1e-05,1,0.183,-4.003,1,0.0623,88.99700000000001,4,Te Quiero Pa?Mi,19,0.619,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Te%20Quiero%20Pa?Mi/,0,0
956,0.52,Bibia Be Ye Ye,Ed Sheeran,62,0.738,176747,0.677,0.0,7,0.133,-5.121,1,0.0824,127.06700000000001,4,Bibia Be Ye Ye,14,0.882,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Bibia%20Be%20Ye%20Ye/,18,08
957,0.126,美女と野獣,Ariana Grande,1,0.512,227928,0.532,0.0,6,0.10300000000000001,-6.821000000000001,1,0.0266,81.35300000000001,4,?????,1,0.248,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/?????/,0,0
958,0.18100000000000002,Party Monster,Weeknd,3,0.585,249213,0.612,1.0300000000000001e-05,1,0.293,-8.341000000000001,1,0.0806,77.487,4,Party Monster,2,0.17300000000000001,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Party%20Monster/,17,09
959,0.025,Thumbs,Sabrina Carpenter,59,0.721,216467,0.722,0.0,8,0.0889,-3.56,1,0.0577,135.118,4,Thumbs,3,0.122,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Thumbs/,0,0
960,0.0797,Sorry,Justin Bieber,56,0.654,200787,0.76,0.0,0,0.299,-3.6689999999999996,0,0.045,99.945,4,Sorry,4,0.39299999999999996,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Sorry/,01,68
961,0.196,Versace On The Floor,Bruno Mars,62,0.578,261240,0.574,0.0,2,0.083,-6.209,1,0.0454,174.15200000000002,4,Versace On The Floor,5,0.301,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Versace%20On%20The%20Floor/,59,10
962,0.127,Ciao Adios,Anne-Marie,62,0.698,200105,0.882,0.0,4,0.15,-3.0780000000000003,0,0.0863,106.083,4,Ciao Adios,1,0.445,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Ciao%20Adios/,09,23
963,0.142,Traicionera,Sebastian Yatra,59,0.7759999999999999,228467,0.669,0.0,11,0.21899999999999997,-4.933,1,0.0638,91.012,4,Traicionera,1,0.6459999999999999,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Traicionera/,0,0
964,0.0117,Skepta Interlude,Drake,3,0.8009999999999999,143214,0.813,3.79e-06,7,0.157,-6.404,1,0.23,129.96200000000002,4,Skepta Interlude,10,0.38799999999999996,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Skepta%20Interlude/,35,04
965,0.027999999999999997,Panda,Desiigner,59,0.5760000000000001,246761,0.7659999999999999,1.68e-06,10,0.366,-4.9430000000000005,0,0.449,144.833,4,Panda,14,0.25,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Panda/,07,33
966,0.0235,TG4M,Zara Larsson,61,0.667,172893,0.648,1.52e-05,3,0.0427,-6.398,0,0.0626,95.031,4,TG4M,5,0.585,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/TG4M/,0,0
967,0.0673,Gyal You A Party Animal - Remix,Charly Black,37,0.723,224320,0.889,0.0,0,0.363,-4.0169999999999995,1,0.0939,101.03200000000001,4,Gyal You A Party Animal - Remix,1,0.711,1,False,True,False,False,False,http://www.officialcharts.com/search/singles/Gyal%20You%20A%20Party%20Animal%20-%20Remix/,0,0
968,0.85,Save Myself,Ed Sheeran,62,0.552,247107,0.29,0.0,10,0.22699999999999998,-5.617000000000001,1,0.0448,78.842,4,Save Myself,16,0.48100000000000004,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Save%20Myself/,19,06
969,0.08,This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners,Kungs,59,0.7929999999999999,195547,0.7290000000000001,3.1e-05,0,0.317,-4.77,0,0.0394,121.97200000000001,4,This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners,2,0.5,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/This%20Girl/,02,33
970,0.0437,No Lie,Sean Paul,59,0.741,221176,0.8909999999999999,0.0,7,0.256,-2.824,1,0.11900000000000001,102.00200000000001,4,No Lie,1,0.445,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/No%20Lie/,10,30
971,0.39,Deja vu,Prince Royce,62,0.732,196480,0.8009999999999999,0.0,9,0.31,-3.859,1,0.0327,123.98100000000001,4,Deja vu,6,0.818,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Deja%20vu/,0,0
972,0.0111,Can't Have Everything,Drake,3,0.636,228438,0.568,0.0,1,0.11699999999999999,-8.441,1,0.419,82.495,4,Can't Have Everything,17,0.425,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Can't%20Have%20Everything/,58,02
973,0.0778,By Your Side,Jonas Blue,59,0.696,201254,0.743,0.0,6,0.0581,-3.838,1,0.0331,122.978,4,By Your Side,1,0.613,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/By%20Your%20Side/,15,21
974,0.255,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,62,0.502,243491,0.7859999999999999,0.0,9,0.65,-4.378,0,0.317,169.021,4,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",1,0.7340000000000001,1,True,False,True,False,False,http://www.officialcharts.com/search/singles/Sucker%20For%20Pain/,11,22
975,0.0632,Lights Down Low,MAX,61,0.623,223847,0.493,0.0,5,0.10400000000000001,-7.727,0,0.0338,81.01899999999999,4,Lights Down Low,5,0.595,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Lights%20Down%20Low/,0,0
976,0.156,No Problem (feat. Lil Wayne & 2 Chainz),Chance Rapper,62,0.652,304607,0.795,0.0,11,0.12300000000000001,-5.192,0,0.174,135.018,4,No Problem (feat. Lil Wayne & 2 Chainz),2,0.7879999999999999,1,True,False,False,False,False,http://www.officialcharts.com/search/singles/No%20Problem/,0,0
977,0.198,La Bicicleta,Carlos Vives,61,0.736,227707,0.9640000000000001,2.32e-06,0,0.336,-2.147,1,0.129,179.935,4,La Bicicleta,10,0.945,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/La%20Bicicleta/,0,0
978,0.313,7 Years,Lukas Graham,1,0.728,237300,0.489,0.0,10,0.386,-5.867999999999999,1,0.0611,119.816,4,7 Years,1,0.335,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/7%20Years/,01,51
979,0.00346,Lean On (feat. MØ & DJ Snake),Major Lazer,41,0.723,176561,0.809,0.00123,7,0.565,-3.0810000000000004,0,0.0625,98.007,4,Lean On (feat. M? & DJ Snake),4,0.271,1,True,False,False,False,False,http://www.officialcharts.com/search/singles/Lean%20On/,02,79
980,0.0998,Dile Que Tu Me Quieres,Ozuna,62,0.721,226400,0.687,0.0,1,0.0679,-6.682,1,0.0782,175.91400000000002,4,Dile Que Tu Me Quieres,1,0.828,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Dile%20Que%20Tu%20Me%20Quieres/,0,0
981,0.156,Cake By The Ocean,DNCE,59,0.774,219147,0.764,0.0,4,0.0383,-5.445,0,0.0518,118.99700000000001,4,Cake By The Ocean,3,0.909,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Cake%20By%20The%20Ocean/,04,42
982,0.687,"i hate u, i love u (feat. olivia o'brien)",gnash,62,0.49200000000000005,251034,0.275,0.0,6,0.10099999999999999,-13.4,0,0.3,92.6,4,"i hate u, i love u (feat. olivia o'brien)",6,0.18,1,True,False,False,False,False,"http://www.officialcharts.com/search/singles/i%20hate%20u,%20i%20love%20u/",0,0
983,0.47700000000000004,Million Reasons,Lady Gaga,58,0.6679999999999999,205280,0.449,0.0,0,0.107,-7.897,1,0.0451,129.889,4,Million Reasons,7,0.158,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Million%20Reasons/,39,10
984,0.336,I Love You,Axwell /\ Ingrosso,59,0.654,191000,0.8590000000000001,0.0,0,0.0947,-4.321000000000001,1,0.166,114.87,4,I Love You,1,0.7240000000000001,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/I%20Love%20You/,0,0
985,0.0573,Too Good,Drake,59,0.804,263373,0.648,3.4899999999999995e-05,7,0.102,-7.805,1,0.11699999999999999,117.98299999999999,4,Too Good,16,0.385,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Too%20Good/,03,43
