acousticness,album,artist,available_markets,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track,track_number,valence,y,featuring,remix,with,radio_edit,ost,link,Peak_Pos,WoC
0.332,Blade Runner 2049 (Original Motion Picture Soundtrack),Hans Zimmer,62,0.128,221798,0.206,0.919,1,0.0935,-22.215,1,0.0526,74.508,3,Furnace,10,0.0364,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Furnace/,0,0
0.0925,Blade Runner 2049 (Original Motion Picture Soundtrack),Hans Zimmer,62,0.16,193621,0.0832,0.884,8,0.0774,-17.967,1,0.0556,71.152,4,Someone Lived This,11,0.0239,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Someone%20Lived%20This/,0,0
0.912,Blade Runner 2049 (Original Motion Picture Soundtrack),Hans Zimmer,62,0.0799,231919,0.19,0.861,0,0.0847,-22.121,1,0.0511,68.715,3,Joi,12,0.0291,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Joi/,0,0
0.892,Blade Runner 2049 (Original Motion Picture Soundtrack),Hans Zimmer,62,0.247,137127,0.34,0.928,3,0.106,-23.026,1,0.0613,108.034,4,Pilot,13,0.0176,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Pilot/,0,0
0.0354,Blade Runner 2049 (Original Motion Picture Soundtrack),Hans Zimmer,62,0.491,262719,0.419,5.41E-06,7,0.169,-9.539,1,0.03,118.255,4,Suspicious Minds,14,0.723,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Suspicious%20Minds/,0,0
0.947,Blade Runner 2049 (Original Motion Picture Soundtrack),Hans Zimmer,62,0.403,182116,0.293,0.000216,2,0.106,-13.886,1,0.0274,100.238,3,Can't Help Falling in Love,15,0.34,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Can't%20Help%20Falling%20in%20Love/,0,0
0.988,Blade Runner 2049 (Original Motion Picture Soundtrack),Hans Zimmer,0,0.339,264373,0.0318,0.0022,4,0.104,-19.548,1,0.0405,176.55,3,One For My Baby (And One More For The Road),16,0.199,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/One%20For%20My%20Baby/,0,0
0.0388,Blade Runner 2049 (Original Motion Picture Soundtrack),Hans Zimmer,62,0.158,332908,0.37,0.858,10,0.128,-17.535,1,0.0468,136.88,4,Hijack,17,0.0344,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Hijack/,0,0
0.938,Blade Runner 2049 (Original Motion Picture Soundtrack),Hans Zimmer,62,0.0833,216799,0.121,0.936,7,0.121,-25.488,0,0.0395,75.562,3,That's Why We Believe,18,0.0325,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/That's%20Why%20We%20Believe/,0,0
0.876,Blade Runner 2049 (Original Motion Picture Soundtrack),Hans Zimmer,62,0.0631,377690,0.0768,0.929,8,0.0854,-26.855,1,0.0401,67.105,4,Her Eyes Were Green,19,0.0286,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Her%20Eyes%20Were%20Green/,0,0
0.00366,Blade Runner 2049 (Original Motion Picture Soundtrack),Hans Zimmer,62,0.187,592961,0.355,0.685,1,0.105,-12.213,1,0.0389,108.567,5,Sea Wall,20,0.0317,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Sea%20Wall/,0,0
0.97,Blade Runner 2049 (Original Motion Picture Soundtrack),Hans Zimmer,62,0.0978,202215,0.0122,0.967,0,0.0856,-31.02,1,0.0415,67.991,5,All the Best Memories Are Hers,21,0.0311,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/All%20the%20Best%20Memories%20Are%20Hers/,0,0
0.654,Blade Runner 2049 (Original Motion Picture Soundtrack),Hans Zimmer,62,0.193,130544,0.306,0.859,0,0.0822,-17.996,1,0.0429,116.493,3,Tears in the Rain,22,0.0316,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Tears%20in%20the%20Rain/,0,0
0.216,Blade Runner 2049 (Original Motion Picture Soundtrack),Hans Zimmer,62,0.211,605934,0.266,0.86,0,0.117,-15.742,1,0.0378,108.903,5,Blade Runner,23,0.0323,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Blade%20Runner/,0,0
0.519,Blade Runner 2049 (Original Motion Picture Soundtrack),Hans Zimmer,62,0.566,202347,0.562,0,8,0.095,-6.163,0,0.0552,143.984,4,Almost Human - from the Original Motion Picture Soundtrack Blade Runner 2049,24,0.274,0,FALSE,FALSE,FALSE,FALSE,TRUE,http://www.officialcharts.com/search/singles/Almost%20Human%20-%20from%20the%20Original%20Motion%20Picture%20Soundtrack%20Blade%20Runner%202049/,0,0
0.993,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.476,17347,0.0988,0.93,4,0.145,-17.669,1,0.0483,97.662,3,Ceremonial Fanfare,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Ceremonial%20Fanfare/,0,0
0.0462,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.607,79880,0.578,0.831,7,0.0788,-18.281,1,0.0489,109.963,4,Agra Gaol,2,0.0992,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Agra%20Gaol/,0,0
0.909,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.653,109013,0.166,0.695,3,0.27,-19.59,1,0.037,132.076,4,Civilization!,3,0.251,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Civilization!/,0,0
0.0821,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.147,34573,0.0561,0.87,7,0.286,-31.499,1,0.0419,137.495,4,Victoria Regina,4,0.0378,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Victoria%20Regina/,0,0
0.769,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.572,95667,0.182,0.807,2,0.108,-21.673,0,0.038,153.989,4,"Quenelle with Regency Sauce, Etc.",5,0.557,0,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.officialcharts.com/search/singles/Quenelle%20with%20Regency%20Sauce,%20Etc./",0,0
0.762,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.647,47493,0.00988,0,6,0.19,-22.553,1,0.0752,92.809,4,The Queen's Gaze,6,0.666,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/The%20Queen's%20Gaze/,0,0
0.841,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.592,27280,0.0297,0.591,0,0.234,-24.184,0,0.0611,126.976,3,Jelly,7,0.184,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Jelly/,0,0
0.973,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.164,93573,0.00759,0.929,7,0.0895,-32.89,1,0.0371,37.099,3,The Wickedness of Children,8,0.0379,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/The%20Wickedness%20of%20Children/,0,0
0.576,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.661,26213,0.244,0.0086,11,0.118,-17.345,0,0.129,135.03,4,O'sullivan's March (Trad.),9,0.961,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/O'sullivan's%20March/,0,0
0.868,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.254,92227,0.156,0.953,9,0.0803,-25.87,0,0.0498,74.84,4,Florence,10,0.108,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Florence/,0,0
0.822,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.164,76907,0.00887,0.312,10,0.0992,-35.97,0,0.0438,74.591,3,Loch Muick,11,0.141,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Loch%20Muick/,0,0
0.314,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.191,69133,0.19,0.908,11,0.191,-24.543,0,0.0397,84.992,4,Glassalt Shiel,12,0.0525,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Glassalt%20Shiel/,0,0
0.785,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.399,83787,0.13,0.578,5,0.213,-22.34,1,0.0393,182.37,4,The Munshi Returns,13,0.338,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/The%20Munshi%20Returns/,0,0
0.878,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.222,50173,0.039,0.231,4,0.0864,-32.472,1,0.0507,70.29,3,Unveiled,14,0.0563,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Unveiled/,0,0
0.00475,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.625,51360,0.635,0.0746,4,0.0924,-15.003,1,0.0386,120.091,4,Peacock Throne,15,0.133,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Peacock%20Throne/,0,0
0.908,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.662,70800,0.0269,0.855,2,0.081,-35.79,0,0.0341,97.989,4,The Mango Is Off,16,0.131,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/The%20Mango%20Is%20Off/,0,0
0.939,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.196,58427,0.091,0.888,0,0.0841,-18.554,1,0.0402,80.215,3,"""All the Riches of the Orient""",17,0.055,0,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.officialcharts.com/search/singles/""All%20the%20Riches%20of%20the%20Orient""/",0,0
0.913,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.112,66800,0.0135,0.944,2,0.101,-34.886,1,0.037,92.393,4,Mutiny Lesson,18,0.0346,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Mutiny%20Lesson/,0,0
0.264,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.148,153667,0.0253,0.0487,11,0.0805,-32.466,1,0.0382,86.923,4,Knocked for Six,19,0.0679,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Knocked%20for%20Six/,0,0
0.932,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.654,82627,0.227,0.977,3,0.116,-20.578,1,0.0333,131.986,4,Process Turn Bow Present,20,0.409,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Process%20Turn%20Bow%20Present/,0,0
0.922,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.0947,73573,0.00767,0.15,10,0.0781,-34,0,0.0425,163.238,1,The Only Way Is Down,21,0.133,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/The%20Only%20Way%20Is%20Down/,0,0
0.933,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.603,63187,0.0372,0.762,5,0.105,-34.005,1,0.0377,98.049,4,Racialists,22,0.039,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Racialists/,0,0
0.72,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.317,28040,0.00216,0.954,0,0.159,-37.071,1,0.0349,91.481,3,A Deputation,23,,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/A%20Deputation/,0,0
0.228,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.533,39440,0.292,0.788,4,0.0979,-20.742,0,0.0332,107.06,4,The Emperor's Egg,24,0.205,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/The%20Emperor's%20Egg/,0,0
0.0335,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.145,96187,0.15,0.924,5,0.118,-17.169,1,0.0493,59.639,4,Certified Insane,25,0.0388,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Certified%20Insane/,0,0
0.559,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.597,48293,0.444,0.965,5,0.042,-12.354,0,0.0439,113.75,4,Sons of the Brave,26,0.802,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Sons%20of%20the%20Brave/,0,0
0.799,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.157,124240,0.0562,0.866,1,0.237,-30.314,1,0.0368,95.773,1,Resign to My Face,27,0.0484,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Resign%20to%20My%20Face/,0,0
0.952,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.0999,138360,0.00973,0.93,7,0.0901,-36.149,0,0.0391,79.333,4,Banquet Hall of Eternity,28,0.0647,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Banquet%20Hall%20of%20Eternity/,0,0
0.631,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.0743,370693,0.0377,0.912,0,0.105,-19.995,0,0.0427,80.495,3,The Empress of India,29,0.0341,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/The%20Empress%20of%20India/,0,0
0.832,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.102,118747,0.149,0.841,11,0.179,-19.013,0,0.0371,78.153,4,Victoria & Abdul,30,0.0417,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Victoria%20&%20Abdul/,0,0
0.831,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.56,131800,0.174,0.808,11,0.132,-21.561,0,0.038,85.055,4,Munshi Mania,31,0.358,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Munshi%20Mania/,0,0
0.335,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.492,161800,0.313,0.861,7,0.15,-18.068,1,0.0337,168.051,4,Gain the Ocean (End Title),32,0.147,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Gain%20the%20Ocean/,0,0
0.98,The Circle (Original Motion Picture Soundtrack),Danny Elfman,62,0.387,59987,0.0533,0.879,9,0.0649,-22.968,0,0.036,91.16,4,Into a Circle,1,0.119,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Into%20a%20Circle/,0,0
0.885,The Circle (Original Motion Picture Soundtrack),Danny Elfman,62,0.618,121627,0.462,0.943,1,0.112,-14.124,1,0.0535,75.012,4,Wonderland,2,0.668,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Wonderland/,0,0
0.754,The Circle (Original Motion Picture Soundtrack),Danny Elfman,62,0.708,93947,0.47,0.389,1,0.0487,-15.888,1,0.431,179.96,4,Happy Little Robots,3,0.93,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Happy%20Little%20Robots/,0,0
0.938,The Circle (Original Motion Picture Soundtrack),Danny Elfman,62,0.423,86827,0.0962,0.927,9,0.114,-23.377,0,0.0309,180.049,4,Inner Sanctum,4,0.546,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Inner%20Sanctum/,0,0
0.806,The Circle (Original Motion Picture Soundtrack),Danny Elfman,62,0.151,57093,0.0942,0.977,8,0.115,-21.636,1,0.041,136.441,1,Lonely Kayak,5,0.0766,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Lonely%20Kayak/,0,0
0.79,The Circle (Original Motion Picture Soundtrack),Danny Elfman,62,0.461,171533,0.226,0.84,9,0.101,-16.595,1,0.0263,90.058,4,Aftermath,6,0.0583,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Aftermath/,0,0
0.912,The Circle (Original Motion Picture Soundtrack),Danny Elfman,62,0.662,45453,0.559,0.864,1,0.105,-11.698,1,0.198,92.968,4,Upgrade,7,0.415,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Upgrade/,0,0
0.896,The Circle (Original Motion Picture Soundtrack),Danny Elfman,62,0.545,125773,0.32,0.955,11,0.108,-20.585,0,0.0411,75.05,3,Panic Text,8,0.178,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Panic%20Text/,0,0
0.912,The Circle (Original Motion Picture Soundtrack),Danny Elfman,62,0.587,78200,0.297,0.917,4,0.111,-17.688,0,0.039,89.967,4,Conspiracy,9,0.107,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Conspiracy/,0,0
0.915,The Circle (Original Motion Picture Soundtrack),Danny Elfman,62,0.685,45560,0.43,0.955,4,0.0941,-19.724,0,0.0534,90.011,4,Chasing Amy,10,0.617,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Chasing%20Amy/,0,0
0.794,The Circle (Original Motion Picture Soundtrack),Danny Elfman,62,0.477,96867,0.725,0.97,9,0.0948,-12.092,0,0.0443,116.545,4,Fog Attack,11,0.163,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Fog%20Attack/,0,0
0.883,The Circle (Original Motion Picture Soundtrack),Danny Elfman,62,0.472,172267,0.359,0.883,2,0.281,-18.736,0,0.0339,179.95,4,Stolen Kayak,12,0.415,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Stolen%20Kayak/,0,0
0.87,The Circle (Original Motion Picture Soundtrack),Danny Elfman,62,0.475,182920,0.372,0.858,9,0.0811,-12.856,0,0.0482,180.223,4,Finding Mercer,13,0.056,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Finding%20Mercer/,0,0
0.972,The Circle (Original Motion Picture Soundtrack),Danny Elfman,62,0.631,75720,0.163,0.928,8,0.117,-25.998,1,0.0534,75.029,1,Toilet Talk,14,0.129,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Toilet%20Talk/,0,0
0.968,The Circle (Original Motion Picture Soundtrack),Danny Elfman,62,0.557,126053,0.16,0.916,11,0.114,-17.437,1,0.0322,111.011,4,Intake,15,0.0392,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Intake/,0,0
0.962,The Circle (Original Motion Picture Soundtrack),Danny Elfman,62,0.554,63360,0.498,0.944,7,0.208,-12.917,0,0.0514,92.259,4,Ascension,16,0.964,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Ascension/,0,0
0.961,The Circle (Original Motion Picture Soundtrack),Danny Elfman,62,0.276,264707,0.104,0.951,7,0.22,-20.544,0,0.034,89.902,4,Mae Takes Over,17,0.081,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Mae%20Takes%20Over/,0,0
0.00158,The Circle (Original Motion Picture Soundtrack),Danny Elfman,62,0.569,281360,0.64,0.00366,10,0.278,-8.395,1,0.0286,109.959,4,Simple Gifts,18,0.214,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Simple%20Gifts/,0,0
0.591,The Circle (Original Motion Picture Soundtrack),Danny Elfman,62,0.687,139027,0.636,0.375,11,0.0676,-13.037,0,0.253,180.114,4,More Happy Little Robots (Bonus Track),19,0.653,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/More%20Happy%20Little%20Robots/,0,0
0.852,The Circle (Original Motion Picture Soundtrack),Danny Elfman,62,0.691,94867,0.576,0.789,1,0.0986,-13.297,1,0.0598,150.033,4,Return to Wonderland (Bonus Track),20,0.351,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Return%20to%20Wonderland/,0,0
0.886,The Circle (Original Motion Picture Soundtrack),Danny Elfman,62,0.216,71787,0.146,0.829,5,0.0833,-20.784,1,0.0487,70.538,4,Happy Love Theme (Bonus Track),21,0.113,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Happy%20Love%20Theme/,0,0
0.00563,Heartworms,Shins,62,0.639,189493,0.76,0,0,0.668,-5.402,1,0.0317,123.089,4,Name For You,1,0.873,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Name%20For%20You/,0,0
0.00475,Heartworms,Shins,62,0.564,284467,0.938,3.95E-05,2,0.0884,-5.91,1,0.0532,145.08,4,Painting a Hole,2,0.951,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Painting%20a%20Hole/,0,0
0.0529,Heartworms,Shins,62,0.527,213067,0.862,0,7,0.317,-5.808,1,0.0342,98.989,4,Cherry Hearts,3,0.691,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Cherry%20Hearts/,0,0
0.0641,Heartworms,Shins,62,0.504,286587,0.688,6.63E-06,0,0.382,-7.713,1,0.0271,100.017,4,Fantasy Island,4,0.642,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Fantasy%20Island/,0,0
0.673,Heartworms,Shins,62,0.701,199533,0.569,0.0199,0,0.363,-7.74,1,0.0303,134.867,4,Mildenhall,5,0.819,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Mildenhall/,0,0
0.0114,Heartworms,Shins,62,0.636,197187,0.779,0.000155,9,0.349,-5.887,0,0.0355,120.087,3,Rubber Ballz,6,0.69,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Rubber%20Ballz/,0,0
0.0021,Heartworms,Shins,62,0.576,203307,0.916,0.00363,2,0.145,-5.153,1,0.0347,127.883,4,Half a Million,7,0.95,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Half%20a%20Million/,0,0
0.0773,Heartworms,Shins,62,0.587,214133,0.795,1.75E-06,4,0.174,-6.138,0,0.036,119.998,4,Dead Alive,8,0.891,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Dead%20Alive/,0,0
0.0661,Heartworms,Shins,62,0.593,176640,0.652,0,4,0.0981,-5.412,1,0.0267,108.87,4,Heartworms,9,0.594,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Heartworms/,0,0
0.000849,Heartworms,Shins,62,0.385,218320,0.657,0.00232,6,0.35,-6.393,0,0.0303,80.001,4,So Now What,10,0.292,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/So%20Now%20What/,0,0
0.0129,Heartworms,Shins,62,0.519,325560,0.731,0.00129,0,0.394,-6.713,1,0.0257,154.061,4,The Fear,11,0.425,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/The%20Fear/,0,0
0.000668,Cover Me,Rogue Wave,62,0.55,304175,0.909,0.002,9,0.0335,-6.997,1,0.052,122.993,4,Rescue,1,0.379,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Rescue/,0,0
0.000179,Cover Me,Rogue Wave,62,0.457,214224,0.799,0.66,7,0.168,-7.492,1,0.0362,138.498,4,In Between Days,2,0.287,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/In%20Between%20Days/,0,0
0.308,Cover Me,Rogue Wave,62,0.707,213520,0.443,0.0197,7,0.109,-10.781,1,0.0388,118.038,4,Let My Love Open the Door,3,0.211,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Let%20My%20Love%20Open%20the%20Door/,0,0
0.00306,Cover Me,Rogue Wave,62,0.544,306236,0.774,0.0422,2,0.0818,-8.905,0,0.0382,160.006,4,That's All,4,0.551,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/That's%20All/,0,0
0.175,Cover Me,Rogue Wave,62,0.552,199648,0.488,0.000134,9,0.0936,-9.296,1,0.0284,111.027,4,Bette Davis Eyes,5,0.462,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Bette%20Davis%20Eyes/,0,0
0.272,Cover Me,Rogue Wave,62,0.559,292866,0.923,0.912,2,0.119,-9.774,1,0.0477,100.955,4,Sharp Dressed Man,6,0.208,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Sharp%20Dressed%20Man/,0,0
0.000392,Cover Me,Rogue Wave,62,0.569,314797,0.841,0.24,3,0.171,-7.162,1,0.0328,116.321,4,She Sells Sanctuary,7,0.652,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/She%20Sells%20Sanctuary/,0,0
0.0629,Cover Me,Rogue Wave,62,0.516,362621,0.482,0.653,0,0.112,-8.112,0,0.0289,135.048,4,Under the Milky Way,8,0.14,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Under%20the%20Milky%20Way/,0,0
0.658,Cover Me,Rogue Wave,62,0.77,321962,0.687,0.158,10,0.0966,-11.816,1,0.0428,102.588,4,Talking in Your Sleep,9,0.683,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Talking%20in%20Your%20Sleep/,0,0
0.856,Abandoned Mansion,Dr. Dog,62,0.445,188583,0.376,0.0016,5,0.19,-9.017,1,0.0255,98.24,4,Casual Freefall,1,0.253,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Casual%20Freefall/,0,0
0.336,Abandoned Mansion,Dr. Dog,62,0.456,218263,0.733,0.21,8,0.226,-7.237,1,0.0279,145.953,4,Ladada,2,0.854,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Ladada/,0,0
0.0719,Abandoned Mansion,Dr. Dog,62,0.425,323275,0.541,0.00109,4,0.29,-7.758,1,0.0277,112.395,4,Jim Song,3,0.305,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Jim%20Song/,0,0
0.0381,Abandoned Mansion,Dr. Dog,62,0.59,243737,0.812,0.00166,2,0.312,-6.437,1,0.0325,118.878,4,Survive,4,0.728,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Survive/,0,0
0.812,Abandoned Mansion,Dr. Dog,62,0.549,257961,0.317,4.73E-06,0,0.457,-8.384,1,0.0261,109.349,4,I Saw Her for the First Time,5,0.278,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/I%20Saw%20Her%20for%20the%20First%20Time/,0,0
